"subjectActivity"	"tBodyAccmeanX"	"tBodyAccmeanY"	"tBodyAccmeanZ"	"tBodyAccstdX"	"tBodyAccstdY"	"tBodyAccstdZ"	"tGravityAccmeanX"	"tGravityAccmeanY"	"tGravityAccmeanZ"	"tGravityAccstdX"	"tGravityAccstdY"	"tGravityAccstdZ"	"tBodyAccJerkmeanX"	"tBodyAccJerkmeanY"	"tBodyAccJerkmeanZ"	"tBodyAccJerkstdX"	"tBodyAccJerkstdY"	"tBodyAccJerkstdZ"	"tBodyGyromeanX"	"tBodyGyromeanY"	"tBodyGyromeanZ"	"tBodyGyrostdX"	"tBodyGyrostdY"	"tBodyGyrostdZ"	"tBodyGyroJerkmeanX"	"tBodyGyroJerkmeanY"	"tBodyGyroJerkmeanZ"	"tBodyGyroJerkstdX"	"tBodyGyroJerkstdY"	"tBodyGyroJerkstdZ"	"tBodyAccMagmean"	"tBodyAccMagstd"	"tGravityAccMagmean"	"tGravityAccMagstd"	"tBodyAccJerkMagmean"	"tBodyAccJerkMagstd"	"tBodyGyroMagmean"	"tBodyGyroMagstd"	"tBodyGyroJerkMagmean"	"tBodyGyroJerkMagstd"	"fBodyAccmeanX"	"fBodyAccmeanY"	"fBodyAccmeanZ"	"fBodyAccstdX"	"fBodyAccstdY"	"fBodyAccstdZ"	"fBodyAccJerkmeanX"	"fBodyAccJerkmeanY"	"fBodyAccJerkmeanZ"	"fBodyAccJerkstdX"	"fBodyAccJerkstdY"	"fBodyAccJerkstdZ"	"fBodyGyromeanX"	"fBodyGyromeanY"	"fBodyGyromeanZ"	"fBodyGyrostdX"	"fBodyGyrostdY"	"fBodyGyrostdZ"	"fBodyAccMagmean"	"fBodyAccMagstd"	"fBodyBodyAccJerkMagmean"	"fBodyBodyAccJerkMagstd"	"fBodyBodyGyroMagmean"	"fBodyBodyGyroMagstd"	"fBodyBodyGyroJerkMagmean"	"fBodyBodyGyroJerkMagstd"
"12_STANDING"	-0.626091270698361	-0.744294433754098	-0.664611588793443	-0.660381533606557	-0.960052743819672	-0.345204098393443	-0.221288022131148	-0.477048885770492	-0.544151863029508	-0.941038599672131	-0.542728426222951	-0.643276480585246	-0.403617160304918	-0.0954500015901639	-0.708558260503279	-0.540080130868852	-0.549498563229508	-0.900745860163934	-0.208968185163934	-0.773757579590164	-0.647332793114754	-0.673218329442623	-0.946815304918033	-0.602157456278689	-0.399116564098361	-0.61616882517541	-0.550750972606557	-0.999930682622951	-0.455969579770492	-0.487515523767213	-0.417520859295082	-0.562785331654098	-0.300984037180328	-0.555310396262295	-0.474527146055738	-0.834650869508197	-0.351320308819672	-0.245579147073279	-0.814138028852459	-0.331664331321311	-0.465114846544577	-0.891005881754098	-0.499826239908197	-0.584772495678688	-0.726549114557377	-0.276879872672131	-0.587389993868852	-0.317346381163934	-0.191046743885246	-0.35635967447541	-0.564951253278689	-0.506385478519672	-0.406439243729508	-0.167030978540984	-0.568940798180328	-0.35402739247541	-0.48590703255623	-0.770141699540984	-0.449962816901639	-0.731974030688525	-0.629501481983607	-0.287343770983607	-0.290881003714754	-0.351521032837705	-0.390845601091803	-0.540534223147541
"12_WALKING"	-0.73587770644	-0.6658460906	-0.4058458061454	-0.72470624394	-0.656986242	-0.304376145316	-0.215201078306	-0.262550290608	-0.514769995634	-0.64667001838	-0.40561212702	-0.81509638596	-0.2255153721056	-0.16955569096	-0.537888906416	-0.2075340155	-0.8301925051	-0.591800732568	-0.52873395662	-0.78164059098	-0.42205342786	-0.6815541528	-0.65811091726	-0.511994368	-0.519601324762	-0.40323377288	-0.44015975472	-0.70587984038	-0.1809903341	-0.45092296014	-0.52028823054	-0.56440470138	-0.284602135512	-0.225016472998	-0.63231851968	-0.80563350796	-0.19278113316	-0.593628501347	-0.9568195182	-0.252276118392	-0.56950551096	-0.963432024	-0.3515461361	-0.554536434796	-0.551321577632	-0.04232500287	-0.8679745274	-0.3159247058	-0.476457919816	-0.45032798194	-0.3762392528534	-0.417224518252	-0.431195097312	-0.250888809074	-0.7987800352	-0.3220667847	-0.73022905724	-0.7537791706	-0.64545946834	-0.79736993806	-0.517168611732	-0.44048773174	-0.37729305612	-0.520786782334	-0.408661896472	-0.724497539758
"12_WALKING_DOWNSTAIRS"	-0.54115996565	-0.672652517845652	-0.298856330473913	-0.796637438086957	-0.511440465443478	-0.255301308586957	-0.437177888195652	-0.105271915282609	-0.812879338282609	-0.476726814934783	-0.424081849282609	-0.866475474565217	-0.185573241978261	-0.106620117334783	-0.582313912782609	-0.540014019608696	-0.792703398956522	-0.462186190132609	-0.26992262326087	-0.743755364826087	-0.253724801036957	-0.813928592021739	-0.531832452347826	-0.370050755056739	-0.612874080826087	-0.287961766130435	-0.809010468586957	-0.687331198073913	-0.214306882413043	-0.376647502197826	-0.493000313717391	-0.643257745673913	-0.407717615006522	-0.0827044366347826	-0.528907853826087	-0.694606513608696	-0.136080353258696	-0.304505651304348	-0.773703208913043	-0.0813662791086956	-0.757774810108696	-0.768741395934783	-0.603424822543478	-0.6883673026	-0.599524472434783	-0.22424737313913	-0.663732831304348	-0.369622200369565	-0.322057171658696	-0.559610887434783	-0.231957333804348	-0.734045472478261	-0.161878031706522	-0.392549584969565	-0.535302931391304	-0.218651775436957	-0.610827686152174	-0.695519990130435	-0.458537494456522	-0.99981506673913	-0.849198080652174	-0.572188713217391	-0.561458487717391	-0.285179544347826	-0.522963645745652	-0.93279261826087
"12_WALKING_UPSTAIRS"	-0.766030942767308	-0.608721392461538	-0.425571451923077	-0.905772893269231	-0.628238422519231	-0.233717834226923	-0.364192545807692	-0.348933314907692	-0.817364244115385	-0.330439986865385	-0.588461290719231	-0.613526105153846	-0.108672542865385	-0.346051268526923	-0.367000073019231	-0.414801856034615	-0.918670160384615	-0.658161568917308	-0.471533133596154	-0.637384598584615	-0.397327875980769	-0.916621065923077	-0.555750474923077	-0.488956912403846	-0.565539983980769	-0.513913276230769	-0.797174139065385	-0.508913146557692	-0.448237510038462	-0.362112246057692	-0.200868842403846	-0.782175792115385	-0.419283281975	-0.0505978531761538	-0.662000894057692	-0.704491219884615	-0.09631344675	-0.442066046640385	-0.739690298365385	-0.0476127052365385	-0.631517916269231	-0.754582044192308	-0.166004962980769	-0.821571165192308	-0.365784156288462	-0.113311133311538	-0.389758723134615	-0.255227095461538	-0.214918786173077	-0.522237871538462	-0.239127595384615	-0.770043268615385	-0.0535838141076923	-0.384719170173077	-0.5535110625	-0.0813805641965385	-0.669292891076923	-0.675782684384615	-0.544932316153846	-0.934408973076923	-0.557422437317308	-0.6540522258	-0.814794543076923	-0.214379949019231	-0.560576333623077	-0.9988599025
"13_LAYING"	-0.514474398177419	-0.389919729630645	-0.899611942532258	-0.561765336806452	-0.591094028303226	-0.548549271612903	-0.100222627306452	-0.616457597693548	-0.603309369032258	-0.448043809766129	-0.960103330870968	-0.530335887253226	-0.346498387974194	-0.482950156774194	-0.222759511145161	-0.999037272258064	-0.690321873258064	-0.620274970227419	-0.428032713533548	-0.5716134685	-0.896917415064516	-0.587885104706452	-0.595248662901613	-0.903344549612903	-0.202796859967742	-0.789232163548387	-0.668015488095161	-0.592232006629032	-0.763697850387097	-0.21741775783871	-0.623417177648387	-0.744451492983871	-0.137808183725806	-0.374463793548387	-0.499921243677419	-0.509594242387097	-0.264331941146774	-0.425638865306452	-0.420817353251613	-0.277181929451613	-0.618875130532258	-0.348659548790323	-0.799224155193548	-0.770608930812903	-0.211673413069677	-0.780632685322581	-0.231587872496774	-0.519125149922581	-0.38914018	-0.164613717567097	-0.631262448209677	-0.634053286790323	-0.410485727085484	-0.397127007983871	-0.299666346693548	-0.298744509224194	-0.529180362258065	-0.579517936932258	-0.594421042653226	-0.333351599772581	-0.5236471553	-0.728765156225807	-0.173045282146774	-0.17945448633871	-0.705351230209677	-0.335915225741935
"13_SITTING"	-0.660450857510204	-0.342195873897959	-0.826781763693878	-0.792780046081633	-0.493159220663265	-0.826729096530612	-0.144409404659184	-0.455423744346939	-0.557106047506122	-0.384032980983673	-0.91661599044898	-0.536176854653061	-0.493585287673469	-0.289784978755102	-0.364948735367347	-0.729284910938776	-0.608719212591837	-0.693257993163265	-0.441608906122449	-0.409835380667347	-0.78893889744898	-0.802558663467347	-0.459240158714286	-0.998559557755102	-0.258785289326531	-0.846663888979592	-0.444180548832653	-0.632815244265306	-0.838363120816327	-0.327061243367347	-0.666466839285714	-0.480165879081633	-0.268663720795918	-0.39207965582449	-0.568143936020408	-0.295176905163265	-0.43415270422449	-0.440540675581633	-0.42709948577551	-0.383230890759184	-0.638617641591837	-0.330933178591837	-0.850171284714286	-0.469886036836735	-0.390766443408163	-0.558136854916327	-0.0659805194693878	-0.499971837142857	-0.411505787285714	-0.244279528163265	-0.732194823191837	-0.480615371836735	-0.120490152282041	-0.466153370014286	-0.0916736374330612	-0.485772401018367	-0.58117336877551	-0.37371266677551	-0.868481716571429	-0.556182830040816	-0.720123322510204	-0.695968901469388	-0.290852998240816	-0.297937549816327	-0.888065129428571	-0.484768127367347
"13_STANDING"	-0.60225289568421	-0.450336114736842	-0.843461134166667	-0.417070126754386	-0.7078832809	-0.669426353035088	-0.0352596258491228	-0.550757381792983	-0.580783544333333	-0.335244013724561	-0.827036718124561	-0.719298043554386	-0.333419308105263	-0.391933528736842	-0.208877513714035	-0.813784521	-0.464659987372825	-0.556767705810526	-0.499307028210526	-0.454846154449123	-0.759568111970175	-0.423940705877193	-0.659014803807017	-0.77372238077193	-0.195414042649123	-0.830439036210526	-0.58615656445614	-0.471118411301754	-0.595751793431579	-0.441483559696491	-0.754204279087719	-0.618761546385965	0.0192471339298246	-0.445103549526316	-0.731003114982456	-0.310286683578947	-0.248825640263158	-0.520167926298246	-0.370603836200175	-0.359395779052632	-0.67315739345614	-0.264126157421053	-0.835855594210526	-0.568514004894737	-0.24280667845614	-0.362368422012281	-0.242076549736842	-0.308686397105263	-0.446050403712281	-0.167366163175439	-0.797909471666667	-0.590050570508772	-0.312322746942105	-0.398528957842105	-0.178288868666667	-0.370529543484211	-0.713516766035088	-0.461466009157895	-0.940204949854386	-0.518489857168421	-0.654713172470175	-0.922350009649123	-0.298510424842105	-0.403253958596491	-0.993683185614035	-0.653910404859649
"13_WALKING"	-0.581293592	-0.59443438412614	-0.951392062263158	-0.512610730263158	-0.678994712438596	-0.457249650052632	-0.169963635968421	-0.862835828421053	-0.543361028982456	-0.571553333035088	-0.788178950473684	-0.468086162649123	-0.710311941368421	-0.190230251826316	-0.483207331701754	-0.924785984210526	-0.409526308340351	-0.58145148445614	-0.464553141631579	-0.611022150140351	-0.931086005614035	-0.54039245104386	-0.706381067196491	-0.640894900145614	-0.298540245064912	-0.999663597017544	-0.628385634017544	-0.615587881859649	-0.626873034789474	-0.119905017578947	-0.877143405998246	-0.560497887449123	-0.108527135305263	-0.748392035877193	-0.777960657895965	-0.367368502114211	-0.519969513692982	-0.541905816245614	-0.622429738629825	-0.594630881014035	-0.540363056584211	-0.490921573391579	-0.917539875087719	-0.577329966175439	-0.535834551385965	-0.452800991719298	-0.163407815836842	-0.410049172982456	-0.560874754561403	-0.281173377245614	-0.953534760350877	-0.621771727982456	-0.165522781912281	-0.403405979877193	-0.193304790040351	-0.51660069122807	-0.658234854438597	-0.569912286773333	-0.611522945684211	-0.449727005438597	-0.836852142350877	-0.68511962854386	-0.133629467350877	-0.410289007736842	-0.760969466312281	-0.384747825407018
"13_WALKING_DOWNSTAIRS"	-0.72303216212766	-0.645448669104255	-0.76637659606383	-0.543327595648936	-0.630221006702128	-0.598455119297872	-0.246340479731915	-0.558068053489362	-0.435998785659574	-0.386961580787234	-0.750830593595745	-0.271168248314894	-0.59115836187234	-0.274722278059574	-0.416235777855319	-0.654258449617021	-0.390682848978723	-0.78023426067234	-0.280492935106383	-0.575507307638298	-0.739540103404255	-0.479907714319149	-0.579948620744681	-0.828071993319149	-0.444782406702128	-0.953038104042553	-0.279356060778723	-0.595654234468085	-0.664334154553191	-0.0700949466878723	-0.948990583617021	-0.616459934510638	-0.332952721914894	-0.474630454297872	-0.529884308212766	-0.522322881789574	-0.781179002765957	-0.326653253765957	-0.544411268944681	-0.747829557553191	-0.704117176787234	-0.566284747191489	-0.964222556382979	-0.571436940744681	-0.452072003510638	-0.495155019170213	-0.12094530933617	-0.75463268106383	-0.277159300231915	-0.43552108106383	-0.862203570723404	-0.317781424361702	-0.20485271403617	-0.559806301319149	-0.220829596548936	-0.814989615106383	-0.597703928297872	-0.598258857617021	-0.596685793510638	-0.54669058806383	-0.786168498489362	-0.639347869574468	-0.155155142659574	-0.369964901206383	-0.589040487468085	-0.515682265802128
"13_WALKING_UPSTAIRS"	-0.437745967763636	-0.560723884709091	-0.782918047145455	-0.215415136181818	-0.773149411005455	-0.367380005890909	-0.300720563163636	-0.608702990363636	-0.268220578454545	-0.490748312	-0.696727243309091	-0.442212299181818	-0.247161089943636	-0.0790524566363636	-0.277441481436364	-0.714386664345455	-0.422552110325455	-0.744382616861818	-0.189235802032727	-0.659975429512727	-0.7168191266	-0.326760577770909	-0.760350091490909	-0.610975268630909	-0.4930289006	-0.760741649254545	-0.434306025345455	-0.692594291761818	-0.566215210327273	-0.2115813352	-0.719879679054545	-0.355465073545455	-0.457880691709091	-0.446405263327273	-0.580967646	-0.557626951641818	-0.428463786472727	-0.267716112090909	-0.575221333563636	-0.315558955963636	-0.542838068952727	-0.627754264245455	-0.795442840909091	-0.409285281550909	-0.3368709136	-0.495244358723636	-0.270646332672727	-0.798540762	-0.3410249632	-0.451314852601818	-0.76761561176	-0.493204099363636	-0.656299525672727	-0.359917406254545	-0.308055781509091	-0.537440075181818	-0.416179690167273	-0.659065910545455	-0.672188558660909	-0.5520440828	-0.768486823727273	-0.694097296447273	-0.224492089174545	-0.3435623508	-0.596781428072727	-0.476588280150909
"14_LAYING"	-0.625967280956863	-0.730075887078431	-0.346116879384314	-0.837441289901961	-0.405165043784314	-0.221798396039216	-0.549353358352941	-0.285053472843137	-0.656830150431373	-0.704633356862745	-0.513945390745098	-0.752414876470588	-0.102298018231373	-0.243085389137255	-0.463775763529412	-0.333468874843137	-0.810191966019608	-0.497118134901961	-0.596663070179216	-0.668260061627451	-0.184927090137255	-0.835762526882353	-0.560516963627451	-0.384072859980392	-0.455020711745098	-0.563506509019608	-0.685241265352941	-0.783039491352941	-0.471509297019608	-0.395749650262745	-0.387535015841176	-0.555249249045098	-0.401773251941176	-0.390696355711765	-0.737625323470588	-0.710283306627451	-0.114138511605882	-0.420915506786275	-0.929436764901961	-0.189054731607843	-0.638148405019608	-0.885385133137255	-0.372945968745098	-0.254727346921569	-0.47892826345098	-0.0611571716078431	-0.826941621372549	-0.391894156862745	-0.507853404392157	-0.732043683921569	-0.552072974333333	-0.684876662666667	-0.246358204271373	-0.276300941796078	-0.460268410039216	-0.474818411	-0.681815573333333	-0.658180206060784	-0.505555777194118	-0.949648733211765	-0.617156879313726	-0.42642483415098	-0.37102892477451	-0.555528829007843	-0.634022533221569	-0.688806844470588
"14_SITTING"	-0.665403156518519	-0.784031326240741	-0.343021085318519	-0.572774681074074	-0.49534499022963	-0.181310429085185	-0.64553355	-0.240194977548148	-0.655672233483333	-0.6664316405	-0.284727663703704	-0.780604923185185	-0.245887145988889	-0.551492718537037	-0.5059029015	-0.467857052674074	-0.669389746333333	-0.723675810203704	-0.642276513833333	-0.822390043333333	-0.333508549668889	-0.502083409935741	-0.629886424072222	-0.324802314023704	-0.631100914462963	-0.439403641018519	-0.579207938851852	-0.638646541462963	-0.314764245962963	-0.379754501751852	-0.584665404198148	-0.778735283462963	-0.650128555777778	-0.47734918612963	-0.547685562907407	-0.949087269259259	-0.0524205647203704	-0.500007632092593	-0.999904062407407	-0.211390690539815	-0.644961981203704	-0.99913358537037	-0.676833719962963	-0.541117216592593	-0.518962186051852	-0.122341016537037	-0.643363967264815	-0.352711419990741	-0.348647391833333	-0.958326687962963	-0.483284873753704	-0.61475328642037	-0.287725226166667	0.0222074402	-0.770576402962963	-0.501406185240741	-0.649558394796296	-0.917196372222222	-0.336704615314815	-0.781328565703704	-0.655513745092593	-0.45914438182037	-0.410164386390741	-0.381575310648148	-0.491216142518519	-0.875495095
"14_STANDING"	-0.622864824090833	-0.995846948166667	-0.6102178336	-0.728648391366667	-0.451331126466667	-0.205659041883333	-0.932533033166667	-0.269320831183333	-0.58469523015	-0.781770306545	-0.307632914966667	-0.532440686073333	-0.216742270281667	-0.393355254066667	-0.649878107135	-0.383888928016667	-0.598435245766667	-0.682585487681667	-0.54858333603	-0.990672854166667	-0.545945459461667	-0.756734414923333	-0.827466429066667	-0.468696758655	-0.908394871833333	-0.543519848866667	-0.690145416266667	-0.8628853715	-0.310303179059833	-0.119214852683333	-0.587653528216667	-0.557429513866667	-0.710443229066667	-0.554392868136667	-0.466934312366667	-0.999505774166667	-0.513114161966667	-0.295201960698333	-0.75611224167	-0.383702421955	-0.5228494251	-0.79468890271	-0.5530004399	-0.39329665565	-0.680966980348333	-0.218360093383333	-0.351894142733333	-0.5168168988	-0.0825927758166667	-0.996303190166667	-0.5401916728	-0.688275589265	-0.184423287831667	-0.00330059794166666	-0.341109824233333	-0.674517706053333	-0.587461268266667	-0.999453391833333	-0.497008075966667	-0.838858556235	-0.572867921383333	-0.231206426966667	-0.413124508011667	-0.330391651483333	-0.249341621566667	-0.829074023766667
"14_WALKING"	-0.698783068644068	-0.72342671959322	-0.527322185881356	-0.849970016542373	-0.416565757067797	-0.205250865967797	-0.603235174355932	-0.178903325476271	-0.809322129015254	-0.469665254240678	-0.399399389135593	-0.728917319050847	-0.0464218766728814	-0.485616121722034	-0.450965632925424	-0.406808647718644	-0.897804953474576	-0.650764065327119	-0.611715108762712	-0.70234674759322	-0.441723899474576	-0.846626763661017	-0.413115584071186	-0.53294724340678	-0.582650405423729	-0.276267881	-0.811050288152542	-0.493054475440678	-0.440637086884068	-0.240883568254237	-0.205616230349153	-0.718031909728814	-0.523311150898305	-0.341940449237288	-0.426610030571186	-0.696211333661017	-0.244319684638983	-0.3478755144	-0.773194157457627	-0.0842514039949152	-0.610307479576271	-0.662741420084746	-0.313390452525424	-0.509147747391525	-0.460668478559322	-0.0951283349491525	-0.422310302115254	-0.183785296949153	-0.0923203486949152	-0.686025861698305	-0.285284884989831	-0.803543982338983	-0.0430564713220339	-0.360005039627119	-0.257203271966102	-0.484986114754237	-0.658288094372881	-0.75840404338983	-0.538546911745763	-0.956838613220339	-0.562432646961017	-0.477671368644068	-0.786633897118644	-0.16113145470678	-0.494332463252542	-0.998215300847458
"14_WALKING_DOWNSTAIRS"	-0.813548492822222	-0.533733186666667	-0.402888972413333	-0.820592651595556	-0.574579668266667	-0.267673003882222	-0.406178158622222	-0.267484841733333	-0.846987049286667	-0.601629993711111	-0.473823498068889	-0.940318874977778	-0.227696526266667	-0.567976446133333	-0.411540631888889	-0.527238831888889	-0.609744754068889	-0.76636342	-0.815566595911111	-0.539913492288889	-0.378949589731556	-0.907575123155556	-0.696965729555556	-0.535843989822222	-0.519823974711111	-0.476409123755556	-0.899964480666667	-0.52806781	-0.462320844688889	-0.705887004111111	-0.476018367613333	-0.808930626444444	-0.437876002384444	-0.485782353822222	-0.738363085637778	-0.639328153042222	-0.125896899928889	-0.531745814593333	-0.676602948764444	-0.121393086325111	-0.675794881191111	-0.845395494444444	-0.497152246888889	-0.558840328266667	-0.457404946088889	-0.141674288011111	-0.485816986362222	-0.07008318962	-0.274237616066667	-0.706633043977778	-0.464061585688889	-0.906170748666667	0.0404396812155556	-0.0303394922	-0.3886619278	-0.220286521211111	-0.842359917022222	-0.561244465666667	-0.595642193022222	-0.788585626666667	-0.638235465177778	-0.701831604844444	-0.584700966511111	-0.293787883844444	-0.603175495344444	-0.937282188222222
"14_WALKING_UPSTAIRS"	-0.916953140296296	-0.500111410703704	-0.529963417946296	-0.823576080018519	-0.291667586351852	-0.456880023222222	-0.428585195851852	-0.332541752722222	-0.719084359555556	-0.751934680611111	-0.570760619833333	-0.982791412037037	-0.0813650892981481	-0.454927448277778	-0.509306855166667	-0.533529853074074	-0.999728188703704	-0.480237344611111	-0.828203023092593	-0.483437155259259	-0.39632580562963	-0.842424231333333	-0.538310561185185	-0.488136767794444	-0.367633124772222	-0.52524699522037	-0.70813333390963	-0.795915142866667	-0.537688749685185	-0.681503353944444	-0.462965748955556	-0.892324536111111	-0.254459532074074	-0.461612341785185	-0.723254260401852	-0.56776165987037	-0.272474837148148	-0.454844303388889	-0.636557589888889	-0.177471189537593	-0.805968764759259	-0.552361292481481	-0.513400917824074	-0.445899871481481	-0.543334882425926	-0.12373216787963	-0.49040694187037	-0.10395142	-0.466135750327778	-0.521120358574074	-0.563614477718518	-0.663237828277778	0.0498247805351852	-0.135479198944444	-0.226411026185185	-0.493559328166667	-0.822398006444444	-0.493206802037037	-0.659451950388889	-0.750496800192593	-0.380806854214815	-0.445826828814815	-0.32712753237037	-0.207192550037037	-0.786444128444444	-0.789083308981481
